city,city_ascii,lat,lng,admin_name,population,country_id2
ElgÃ³ibar,Elgoibar,43.2142,-2.4169,Basque Country,11464,33
Benisa,Benisa,38.7145,0.0527,Valencia,11462,33
Klyetsk,Klyetsk,53.0636,26.6372,Minskaya Voblastsâ€™,11462,69
Chkalovsk,Chkalovsk,56.7667,43.25,Nizhegorodskaya Oblastâ€™,11462,11
Jackson,Jackson,39.046,-82.6492,Ohio,11462,10
Mariehamn,Mariehamn,60.0986,19.9444,Ã…land,11461,125
Kalakada,Kalakada,13.8167,78.8,Andhra Pradesh,11461,3
Musile di Piave,Musile di Piave,45.6178,12.565,Veneto,11461,52
á¸urumÄ,Duruma,24.6173,46.2256,Ar RiyÄá¸‘,11461,30
Nanakuli,Nanakuli,21.3892,-158.1445,Hawaii,11461,10
AntÃ´nio Carlos,Antonio Carlos,-21.3178,-43.7469,Minas Gerais,11459,5
Libertad,Libertad,-34.6333,-56.6192,San JosÃ©,11458,88
Lâ€™Union,L'Union,43.6564,1.4844,Occitanie,11458,22
Douar Trougout,Douar Trougout,35.1797,-3.7714,Oriental,11458,41
Mamakating,Mamakating,41.586,-74.4951,New York,11453,10
VelkÃ© MeziÅ™Ã­ÄÃ­,Velke Mezirici,49.3553,16.0123,VysoÄina,11452,87
Sandridge,Sandridge,51.7808,-0.3038,Hertfordshire,11451,21
Cocentaina,Cocentaina,38.745,-0.4406,Valencia,11451,33
Ahlaf,Ahlaf,33.2833,-7.2,Casablanca-Settat,11451,41
Webster,Webster,29.5317,-95.1188,Texas,11451,10
Bellegarde-sur-Valserine,Bellegarde-sur-Valserine,46.1075,5.8258,Auvergne-RhÃ´ne-Alpes,11450,22
Byerazino,Byerazino,53.8333,28.9833,Minskaya Voblastsâ€™,11450,69
Montegrotto Terme,Montegrotto Terme,45.3333,11.7833,Veneto,11448,52
Richland,Richland,40.644,-79.9579,Pennsylvania,11448,10
Sidi Moussa Ben Ali,Sidi Moussa Ben Ali,33.5594,-7.3817,Casablanca-Settat,11445,41
LenÃ§Ã³is,Lencois,-12.5628,-41.39,Bahia,11445,5
Elizabethtown,Elizabethtown,40.1534,-76.5991,Pennsylvania,11445,10
East Windsor,East Windsor,41.9049,-72.5672,Connecticut,11445,10
Lauenburg,Lauenburg,53.3758,10.5589,Schleswig-Holstein,11444,44
Matino,Matino,40.0333,18.1333,Puglia,11444,52
Satuek,Satuek,15.3008,103.3013,Buriram,11444,12
El Khemis des Beni Chegdal,El Khemis des Beni Chegdal,32.4442,-6.955,BÃ©ni Mellal-KhÃ©nifra,11444,41
Show Low,Show Low,34.2671,-110.0384,Arizona,11442,10
Valdez,Valdez,1.2671,-78.9855,Esmeraldas,11441,55
Sonoita,Sonoita,31.8614,-112.8544,Sonora,11440,8
Belp,Belp,46.8914,7.4972,Bern,11439,163
Peiting,Peiting,47.8,10.9333,Bavaria,11439,44
Erin,Erin,43.7667,-80.0667,Ontario,11439,36
Sales Oliveira,Sales Oliveira,-20.7719,-47.8378,SÃ£o Paulo,11438,5
Amdel,Amdel,31.5617,-8.8944,Marrakech-Safi,11438,41
Maili,Maili,21.4134,-158.1702,Hawaii,11437,10
Nikel,Nikel,69.4081,30.2206,Murmanskaya Oblastâ€™,11437,11
River Edge,River Edge,40.9268,-74.0387,New Jersey,11435,10
Egersund,Egersund,58.45,6.0067,Rogaland,11433,122
Kostinbrod,Kostinbrod,42.8101,23.2168,Sofia,11432,89
Tlacolulan,Tlacolulan,19.6667,-97,Veracruz,11431,8
Woods Cross,Woods Cross,40.8731,-111.917,Utah,11431,10
Ferreiros,Ferreiros,-7.4478,-35.2439,Pernambuco,11430,5
Paullo,Paullo,45.4167,9.4,Lombardy,11429,52
SÃ¢ntana,Santana,46.35,21.5,Arad,11428,75
OÃ±ate,Onate,43.0333,-2.4167,Basque Country,11428,33
Byram,Byram,32.189,-90.2861,Mississippi,11428,10
North Bellport,North Bellport,40.7868,-72.9457,New York,11428,10
Fort Bliss,Fort Bliss,31.8137,-106.4119,Texas,11427,10
Barbosa Ferraz,Barbosa Ferraz,-24.03,-52.0119,ParanÃ¡,11426,5
Koori,Koori,37.8494,140.5164,Fukushima,11425,1
Schwaigern,Schwaigern,49.1333,9.05,Baden-WÃ¼rttemberg,11425,44
Campos del Puerto,Campos del Puerto,39.4306,3.0194,Balearic Islands,11425,33
Highland,Highland,38.7602,-89.681,Illinois,11425,10
Kennebunk,Kennebunk,43.3972,-70.5707,Maine,11424,10
Areal,Areal,-22.2308,-43.1058,Rio de Janeiro,11423,5
Gentio do Ouro,Gentio do Ouro,-11.4289,-42.5058,Bahia,11423,5
Lyndon,Lyndon,38.2644,-85.5891,Kentucky,11423,10
Ain Legdah,Ain Legdah,34.1667,-4.5,FÃ¨s-MeknÃ¨s,11422,41
Kavarna,Kavarna,43.436,28.3392,Dobrich,11422,89
Signal Hill,Signal Hill,33.8029,-118.1681,California,11421,10
Laqraqra,Laqraqra,32.4333,-7.4333,Marrakech-Safi,11419,41
Sorsk,Sorsk,54,90.25,Khakasiya,11416,11
Salisbury,Salisbury,40.038,-75.9961,Pennsylvania,11416,10
Sanniquellie,Sanniquellie,7.371,-8.685,Nimba,11415,106
Qax,Qax,41.4194,46.9181,Qax,11415,63
Naliya,Naliya,23.2611,68.8267,GujarÄt,11415,3
Yuryuzan,Yuryuzan,54.8667,58.4333,Chelyabinskaya Oblastâ€™,11415,11
JimanÃ­,Jimani,18.4833,-71.85,Enriquillo,11414,57
CasiÃ¨r,Casier,45.6436,12.2953,Veneto,11412,52
Florennes,Florennes,50.2514,4.6044,Wallonia,11410,78
SÃ o Amaro das Brotas,Sao Amaro das Brotas,-10.7889,-37.0539,Sergipe,11410,5
Hailey,Hailey,43.5141,-114.3,Idaho,11409,10
Parkes,Parkes,-33.133,148.176,New South Wales,11408,39
Scottsburg,Scottsburg,38.6851,-85.783,Indiana,11408,10
AxixÃ¡,Axixa,-2.8369,-44.0528,MaranhÃ£o,11407,5
Gararu,Gararu,-9.9678,-37.0828,Sergipe,11405,5
GÃ¤nserndorf,Ganserndorf,48.3406,16.7175,NiederÃ¶sterreich,11404,73
Urbana,Urbana,40.1085,-83.7542,Ohio,11404,10
Schiller Park,Schiller Park,41.9586,-87.8693,Illinois,11403,10
Fenton,Fenton,42.7994,-83.7144,Michigan,11403,10
Riesi,Riesi,37.2833,14.0833,Sicilia,11402,52
Lunenburg,Lunenburg,42.5897,-71.7199,Massachusetts,11402,10
Bayou Blue,Bayou Blue,29.6341,-90.6732,Louisiana,11401,10
Santa MarÃ­a HuazolotitlÃ¡n,Santa Maria Huazolotitlan,16.3014,-97.9125,Oaxaca,11400,8
Ulricehamn,Ulricehamn,57.7917,13.4186,VÃ¤stra GÃ¶taland,11399,108
Los Alamitos,Los Alamitos,33.7972,-118.0594,California,11399,10
Destrehan,Destrehan,29.9627,-90.3676,Louisiana,11398,10
Minooka,Minooka,41.4507,-88.2792,Illinois,11397,10
YuscarÃ¡n,Yuscaran,13.9433,-86.8667,El ParaÃ­so,11396,90
á¸¨adÄ«bÅ«,Hadibu,12.6519,54.0239,ArkhabÄ«l SuquÅ£rÃ¡,11396,50
Eidsberg,Eidsberg,59.5369,11.3603,Ã˜stfold,11396,122
Rheinau,Rheinau,48.6678,7.9347,Baden-WÃ¼rttemberg,11395,44
Babayevo,Babayevo,59.3833,35.95,Vologodskaya Oblastâ€™,11395,11
Gardere,Gardere,30.3582,-91.1345,Louisiana,11394,10
DiÃ³sd,Diosd,47.4042,18.9458,Pest,11393,80
Snovsk,Snovsk,51.8167,31.95,Chernihivsâ€™ka Oblastâ€™,11390,49
Loreto,Loreto,-7.0839,-45.1408,MaranhÃ£o,11390,5
Higashiizu,Higashiizu,34.7728,139.0414,Shizuoka,11389,1
Chapantongo,Chapantongo,20.2833,-99.4,Hidalgo,11389,8
Cascades,Cascades,39.0464,-77.3874,Virginia,11389,10
Kincardine,Kincardine,44.1667,-81.6333,Ontario,11389,36
Newport,Newport,52.7691,-2.3787,Telford and Wrekin,11387,21
Douar Sgarta,Douar Sgarta,32.1667,-7.6333,Marrakech-Safi,11387,41
Byala Slatina,Byala Slatina,43.4688,23.9454,Vratsa,11387,89
Monte Quemado,Monte Quemado,-25.8072,-62.8278,Santiago del Estero,11387,14
Hillsborough,Hillsborough,37.5573,-122.3587,California,11387,10
Stiring-Wendel,Stiring-Wendel,49.2,6.9292,Grand Est,11385,22
FalimÄri,Falimari,26.3856,89.8233,West Bengal,11385,3
Tibau do Sul,Tibau do Sul,-6.1869,-35.0919,Rio Grande do Norte,11385,5
Lansing,Lansing,42.5667,-76.5316,New York,11385,10
Schwieberdingen,Schwieberdingen,48.8778,9.075,Baden-WÃ¼rttemberg,11383,44
Lakhipur,Lakhipur,26.3281,88.3863,West Bengal,11383,3
Rudersberg,Rudersberg,48.8856,9.5281,Baden-WÃ¼rttemberg,11382,44
Konakondla,Konakondla,15.1053,77.364,Andhra Pradesh,11382,3
Hejiaji,Hejiaji,37.3539,109.8377,Shaanxi,11382,7
OraviÅ£a,Oravita,45.0333,21.6833,CaraÅŸ-Severin,11382,75
Chekmagush,Chekmagush,55.1411,54.65,Bashkortostan,11382,11
Zeuthen,Zeuthen,52.3667,13.6167,Brandenburg,11381,44
Cave,Cave,41.8167,12.9333,Lazio,11381,52
Lijiacha,Lijiacha,37.2467,109.4061,Shaanxi,11381,7
Buckhurst Hill,Buckhurst Hill,51.632,0.036,Essex,11380,21
Gardnerville Ranchos,Gardnerville Ranchos,38.8872,-119.7426,Nevada,11380,10
Mwanza,Mwanza,-15.6167,34.5167,Mwanza,11379,74
Hirnyk,Hirnyk,48.05,37.3667,Donetsâ€™ka Oblastâ€™,11378,49
Fagundes,Fagundes,-7.355,-35.775,ParaÃ­ba,11378,5
Onoto,Onoto,9.5958,-65.1897,AnzoÃ¡tegui,11378,70
Collegedale,Collegedale,35.0525,-85.0487,Tennessee,11378,10
Harrow Weald,Harrow Weald,51.604,-0.339,Harrow,11376,21
Staden,Staden,50.975,3.0147,Flanders,11376,78
Sevilla,Sevilla,9.7,124.05,Bohol,11376,4
Summerfield,Summerfield,36.1973,-79.8997,North Carolina,11376,10
Gornozavodsk,Gornozavodsk,58.3833,58.3167,Permskiy Kray,11375,11
Lahfayr,Lahfayr,30.57,-8.4878,Souss-Massa,11374,41
Durbuy,Durbuy,50.3522,5.4564,Wallonia,11374,78
Boudenib,Boudenib,31.9497,-3.6078,DrÃ¢a-Tafilalet,11373,41
Creazzo,Creazzo,45.5333,11.4833,Veneto,11373,52
Tilmi,Tilmi,31.8189,-5.7718,DrÃ¢a-Tafilalet,11372,41
Lakeville,Lakeville,41.831,-70.9594,Massachusetts,11372,10
Recke,Recke,52.37,7.7189,North Rhine-Westphalia,11371,44
Douar Oulad Naoual,Douar Oulad Naoual,34.4936,-5.7108,Rabat-SalÃ©-KÃ©nitra,11371,41
Snyder,Snyder,32.7133,-100.9113,Texas,11371,10
Kamiita,Kamiita,34.1214,134.405,Tokushima,11370,1
Tarrytown,Tarrytown,41.0647,-73.8673,New York,11370,10
Benaguacil,Benaguacil,39.5933,-0.5864,Valencia,11369,33
Humahuaca,Humahuaca,-23.2054,-65.3505,Jujuy,11369,14
Viera West,Viera West,28.243,-80.7368,Florida,11369,10
Hemiksem,Hemiksem,51.1431,4.3411,Flanders,11368,78
Raesfeld,Raesfeld,51.7667,6.8333,North Rhine-Westphalia,11368,44
Wyandanch,Wyandanch,40.7467,-73.3769,New York,11368,10
Fairfield,Fairfield,41.0061,-91.9669,Iowa,11367,10
Burgthann,Burgthann,49.3563,11.3176,Bavaria,11366,44
Ovada,Ovada,44.6392,8.6464,Piedmont,11365,52
CanÃ¡polis,Canapolis,-18.725,-49.2039,Minas Gerais,11365,5
Resende,Resende,41.1,-7.95,Viseu,11364,135
Yangirabot,Yangirabot,40.0333,65.9667,Navoiy,11364,59
Juvignac,Juvignac,43.6131,3.8097,Occitanie,11363,22
Meghraj,Meghraj,23.5,73.5,GujarÄt,11363,3
Geisenfeld,Geisenfeld,48.684,11.6117,Bavaria,11363,44
Mount Sterling,Mount Sterling,38.0648,-83.9472,Kentucky,11363,10
BytÄa,Bytca,49.2228,18.5581,Å½ilinskÃ½,11362,136
MÃ¶glingen,Moglingen,48.8883,9.1292,Baden-WÃ¼rttemberg,11361,44
Krynica,Krynica,49.4222,20.9594,MaÅ‚opolskie,11361,77
Langelsheim,Langelsheim,51.9381,10.335,Lower Saxony,11361,44
Balve,Balve,51.3333,7.8667,North Rhine-Westphalia,11361,44
Granby,Granby,41.9694,-72.8346,Connecticut,11361,10
Ravenna,Ravenna,41.1613,-81.2421,Ohio,11361,10
Carnoustie,Carnoustie,56.5005,-2.7147,Angus,11360,21
Zierikzee,Zierikzee,51.6497,3.9164,Zeeland,11360,115
ZaÅ,Zao,38.0981,140.6589,Miyagi,11360,1
Catskill,Catskill,42.2063,-73.9435,New York,11360,10
Harsum,Harsum,52.2054,9.96,Lower Saxony,11359,44
BelÃ©n,Belen,-23.4695,-57.24,ConcepciÃ³n,11359,134
BelÃ©n,Belen,-27.6496,-67.0333,Catamarca,11359,14
Bellmawr,Bellmawr,39.8665,-75.0941,New Jersey,11359,10
Kalinagar,Kalinagar,22.4383,88.115,West Bengal,11358,3
Las Tablas,Las Tablas,7.7604,-80.28,Los Santos,11358,114
Aratuba,Aratuba,-4.4178,-39.045,CearÃ¡,11358,5
Abaiara,Abaiara,-7.3589,-39.0458,CearÃ¡,11357,5
Teixeiras,Teixeiras,-20.6508,-42.8569,Minas Gerais,11355,5
Makoua,Makoua,-0.0047,15.6228,Cuvette,11355,76
Zaragoza,Zaragoza,17.9487,-94.6436,Veracruz,11354,8
Saint-Saulve,Saint-Saulve,50.3697,3.5547,Hauts-de-France,11353,22
BelÃ©m de Maria,Belem de Maria,-8.6139,-35.8089,Pernambuco,11353,5
Porto Valter,Porto Valter,-8.2689,-72.7439,Acre,11353,5
Angola,Angola,41.6433,-85.0051,Indiana,11352,10
Sinzheim,Sinzheim,48.7619,8.1669,Baden-WÃ¼rttemberg,11351,44
TekkekÃ¶y,Tekkekoy,41.2125,36.4569,Samsun,11351,16
Obernai,Obernai,48.4622,7.4819,Grand Est,11350,22
Avigliano,Avigliano,40.7333,15.7167,Basilicata,11350,52
Talaigua Nuevo,Talaigua Nuevo,9.3028,-74.5678,BolÃ­var,11350,26
Charouine,Charouine,29.0167,-0.2667,Adrar,11347,45
Coshocton,Coshocton,40.2618,-81.848,Ohio,11347,10
MÃ©ricourt,Mericourt,50.4022,2.8658,Hauts-de-France,11346,22
BÃ¡tonyterenye,Batonyterenye,47.9892,19.8286,NÃ³grÃ¡d,11345,80
Knowsley,Knowsley,53.4498,-2.8501,Knowsley,11343,21
Ipaporanga,Ipaporanga,-4.9,-40.7589,CearÃ¡,11343,5
Mendota Heights,Mendota Heights,44.8815,-93.14,Minnesota,11343,10
Le Haillan,Le Haillan,44.8717,-0.6769,Nouvelle-Aquitaine,11342,22
Calatrava,Calatrava,12.6167,122.0708,Romblon,11342,4
Lamsabih,Lamsabih,32.2933,-8.6889,Marrakech-Safi,11339,41
Ouaklim Oukider,Ouaklim Oukider,31.45,-5.55,DrÃ¢a-Tafilalet,11338,41
Haysville,Haysville,37.5649,-97.3527,Kansas,11338,10
Santa Juliana,Santa Juliana,-19.3089,-47.5242,Minas Gerais,11337,5
Somerville,Somerville,-38.226,145.177,Victoria,11336,39
New Britain,New Britain,40.3084,-75.2069,Pennsylvania,11336,10
Ibicuitinga,Ibicuitinga,-4.9739,-38.6389,CearÃ¡,11335,5
Tega Cay,Tega Cay,35.039,-81.011,South Carolina,11335,10
Lajosmizse,Lajosmizse,47.0264,19.5575,BÃ¡cs-Kiskun,11334,80
Waidhofen an der Ybbs,Waidhofen an der Ybbs,47.9596,14.7745,NiederÃ¶sterreich,11333,73
Amherst,Amherst,42.8705,-71.6068,New Hampshire,11333,10
Dent,Dent,39.1922,-84.6593,Ohio,11332,10
Natshal,Natshal,22.1957,88.0272,West Bengal,11331,3
IuiÃº,Iuiu,-14.4139,-43.5539,Bahia,11331,5
Zero Branco,Zero Branco,45.6,12.1667,Veneto,11329,52
Stamboliyski,Stamboliyski,42.1332,24.5379,Plovdiv,11327,89
Cernay,Cernay,47.8067,7.1758,Grand Est,11326,22
Tegueste,Tegueste,28.5233,-16.3408,Canary Islands,11326,33
NuÃŸloch,Nussloch,49.3236,8.6939,Baden-WÃ¼rttemberg,11325,44
Rio Novo do Sul,Rio Novo do Sul,-20.8628,-40.9358,EspÃ­rito Santo,11325,5
Acate,Acate,37.0253,14.4925,Sicilia,11325,52
Ban Bang Lamung,Ban Bang Lamung,13.047,100.9289,Chon Buri,11324,12
Virton,Virton,49.5675,5.5325,Wallonia,11323,78
AlcÃ¢ntaras,Alcantaras,-3.5889,-40.5458,CearÃ¡,11321,5
Ochsenfurt,Ochsenfurt,49.6711,10.0498,Bavaria,11319,44
Haddonfield,Haddonfield,39.8955,-75.0346,New Jersey,11317,10
Leatherhead,Leatherhead,51.295,-0.329,Surrey,11316,21
Gracemere,Gracemere,-23.4391,150.4558,Queensland,11315,39
Randaberg,Randaberg,59.0017,5.6153,Rogaland,11315,122
Mancha Real,Mancha Real,37.7864,-3.6125,Andalusia,11315,33
Aramari,Aramari,-12.0819,-38.4989,Bahia,11314,5
Drezna,Drezna,55.75,38.8333,Moskovskaya Oblastâ€™,11313,11
Floresta Azul,Floresta Azul,-14.86,-39.66,Bahia,11313,5
Groton,Groton,42.6137,-71.5614,Massachusetts,11313,10
Pionerskiy,Pionerskiy,54.95,20.2167,Kaliningradskaya Oblastâ€™,11312,11
Beachwood,Beachwood,39.9286,-74.2023,New Jersey,11312,10
Bruay-sur-lâ€™Escaut,Bruay-sur-l'Escaut,50.3983,3.5394,Hauts-de-France,11311,22
Worb,Worb,46.9306,7.5644,Bern,11311,163
Bradford,Bradford,41.9604,-78.6414,Pennsylvania,11311,10
North Vernon,North Vernon,39.017,-85.6317,Indiana,11310,10
Rangsdorf,Rangsdorf,52.2831,13.4331,Brandenburg,11309,44
Scharbeutz,Scharbeutz,54.0214,10.7456,Schleswig-Holstein,11309,44
Bom Jesus,Bom Jesus,-28.6678,-50.4169,Rio Grande do Sul,11309,5
Hipperholme,Hipperholme,53.7258,-1.812,Calderdale,11308,21
Paramoti,Paramoti,-4.0969,-39.2389,CearÃ¡,11308,5
Paceco,Paceco,37.9833,12.55,Sicilia,11307,52
SchÃ¶ningen,Schoningen,52.138,10.9674,Lower Saxony,11306,44
Leicester,Leicester,42.24,-71.912,Massachusetts,11306,10
Tudela,Tudela,10.636,124.47,Cebu,11304,4
Stollberg,Stollberg,50.7083,12.7783,Saxony,11303,44
Castelvetro di Modena,Castelvetro di Modena,44.5067,10.9472,Emilia-Romagna,11303,52
Nhandeara,Nhandeara,-20.6939,-50.0378,SÃ£o Paulo,11303,5
Honmachi,Honmachi,43.9114,144.6708,HokkaidÅ,11302,1
Travilah,Travilah,39.0571,-77.2458,Maryland,11301,10
TÃ¢rgu Ocna,Targu Ocna,46.2803,26.6094,BacÄƒu,11300,75
Balsa Nova,Balsa Nova,-25.5839,-49.6358,ParanÃ¡,11300,5
Anguera,Anguera,-12.1508,-39.2458,Bahia,11299,5
UnterfÃ¶hring,Unterfohring,48.1917,11.6528,Bavaria,11296,44
Ichinohe,Ichinohe,40.2131,141.2953,Iwate,11296,1
Caotan,Caotan,36.2501,105.1742,Gansu,11294,7
Bankya,Bankya,42.7069,23.1472,Sofia-Grad,11293,89
SÃ¡rospatak,Sarospatak,48.3189,21.5661,Borsod-AbaÃºj-ZemplÃ©n,11291,80
El Ghourdane,El Ghourdane,32.34,-8.7728,Marrakech-Safi,11291,41
Saverne,Saverne,48.7414,7.3619,Grand Est,11289,22
Ostrhauderfehn,Ostrhauderfehn,53.1167,7.6167,Lower Saxony,11289,44
Kaneohe Station,Kaneohe Station,21.4451,-157.7515,Hawaii,11289,10
Winton,Winton,37.3854,-120.6173,California,11288,10
Getulina,Getulina,-21.7986,-49.9286,SÃ£o Paulo,11287,5
Cristais,Cristais,-20.8758,-45.5189,Minas Gerais,11286,5
Enghien-les-Bains,Enghien-les-Bains,48.9697,2.3081,ÃŽle-de-France,11285,22
Lichtenstein,Lichtenstein,50.7564,12.6317,Saxony,11285,44
Celina,Celina,40.5551,-84.5629,Ohio,11285,10
Hartsville,Hartsville,36.3921,-86.1568,Tennessee,11284,10
UniÄov,Unicov,49.7709,17.1215,OlomouckÃ½ Kraj,11281,87
Tsqaltubo,Tsqaltubo,42.3264,42.6006,Imereti,11281,96
Canyon Lake,Canyon Lake,33.6885,-117.2621,California,11280,10
CÄƒlan,Calan,45.7361,23.0086,Hunedoara,11279,75
North Dundas,North Dundas,45.0833,-75.35,Ontario,11278,36
Sassenage,Sassenage,45.205,5.665,Auvergne-RhÃ´ne-Alpes,11277,22
Bitritto,Bitritto,41.05,16.8333,Puglia,11277,52
Biri,Biri,12.6667,124.3833,Northern Samar,11274,4
Werther,Werther,52.075,8.4125,North Rhine-Westphalia,11274,44
ImbaÃº,Imbau,-24.445,-50.7608,ParanÃ¡,11274,5
BayÄ±ndÄ±r,Bayindir,38.2192,27.6481,Ä°zmir,11273,16
UraÃ­,Urai,-23.1978,-50.7958,ParanÃ¡,11273,5
Caldogno,Caldogno,45.6118,11.5076,Veneto,11272,52
Seneffe,Seneffe,50.5333,4.25,Wallonia,11272,78
UropÃ¡,Uropa,-11.1406,-62.3608,RondÃ´nia,11272,5
SÃ£o Domingos,Sao Domingos,-13.3978,-46.3178,GoiÃ¡s,11272,5
CoveÃ±as,Covenas,9.4014,-75.68,Sucre,11270,26
Illintsi,Illintsi,49.1,29.2,Vinnytsâ€™ka Oblastâ€™,11270,49
Boguchar,Boguchar,49.9333,40.55,Voronezhskaya Oblastâ€™,11270,11
Burkburnett,Burkburnett,34.0746,-98.5672,Texas,11270,10
Lighthouse Point,Lighthouse Point,26.2785,-80.0891,Florida,11270,10
Eunice,Eunice,30.4904,-92.4191,Louisiana,11269,10
Susurluk,Susurluk,39.9136,28.1578,BalÄ±kesir,11268,16
EdÃ©ia,Edeia,-17.3389,-49.9308,GoiÃ¡s,11266,5
Burtonwood,Burtonwood,53.4302,-2.6614,Warrington,11265,21
KÅ«shk,Kushk,32.6425,51.4997,EÅŸfahÄn,11264,20
Kall,Kall,50.5497,6.5497,North Rhine-Westphalia,11264,44
Santâ€™Ilario dâ€™Enza,Sant'Ilario d'Enza,44.7667,10.45,Emilia-Romagna,11263,52
Santa Cruz,Santa Cruz,-0.5333,-90.35,GalÃ¡pagos,11262,55
Greentree,Greentree,39.8989,-74.9614,New Jersey,11262,10
Bara Belun,Bara Belun,23.4007,87.9733,West Bengal,11261,3
Moldava nad Bodvou,Moldava nad Bodvou,48.6156,20.9992,KoÅ¡ickÃ½,11260,136
SÃ¸gne,Sogne,58.0942,7.7725,Vest-Agder,11260,122
Largs,Largs,55.794,-4.867,North Ayrshire,11260,21
Wellesley,Wellesley,43.55,-80.7167,Ontario,11260,36
Edd,Edd,13.9333,41.7,DebubawÄ« Kâ€™eyih BahrÄ«,11259,109
Estevan,Estevan,49.1392,-102.9861,Saskatchewan,11258,36
Saint-Junien,Saint-Junien,45.8872,0.9011,Nouvelle-Aquitaine,11257,22
NÄrÄyanavanam,Narayanavanam,13.42,79.58,Andhra Pradesh,11253,3
Kin,Kin,26.4561,127.9261,Okinawa,11252,1
El PlayÃ³n,El Playon,7.4703,-73.2033,Santander,11252,26
Jamaat Shaim,Jamaat Shaim,32.35,-8.85,Marrakech-Safi,11251,41
Lang Suan,Lang Suan,9.9519,99.0813,Chumphon,11250,12
Tetyushi,Tetyushi,54.9333,48.8333,Tatarstan,11250,11
North Saanich,North Saanich,48.6142,-123.42,British Columbia,11249,36
Camisano Vicentino,Camisano Vicentino,45.5167,11.7167,Veneto,11248,52
LÃ©zignan-CorbiÃ¨res,Lezignan-Corbieres,43.2006,2.7578,Occitanie,11248,22
Farciennes,Farciennes,50.4333,4.55,Wallonia,11247,78
Westview,Westview,25.8826,-80.2415,Florida,11247,10
Alburquerque,Alburquerque,9.6104,123.9549,Bohol,11246,4
Anamur,Anamur,36.0836,32.8261,Mersin,11246,16
Rothenburg ob der Tauber,Rothenburg ob der Tauber,49.3772,10.1789,Bavaria,11243,44
Kingsnorth,Kingsnorth,51.1178,0.8615,Kent,11243,21
Touama,Touama,31.5339,-7.4872,Marrakech-Safi,11243,41
Las Charcas,Las Charcas,18.45,-70.62,Valdesia,11243,57
PoÃ§Ã£o,Pocao,-8.1858,-36.705,Pernambuco,11242,5
Nova Laranjeiras,Nova Laranjeiras,-25.3069,-52.5408,ParanÃ¡,11241,5
DuBois,DuBois,41.1225,-78.7564,Pennsylvania,11241,10
Lamesa,Lamesa,32.7333,-101.9542,Texas,11241,10
Denkendorf,Denkendorf,48.6958,9.3175,Baden-WÃ¼rttemberg,11240,44
Melito di Porto Salvo,Melito di Porto Salvo,37.9167,15.7833,Calabria,11240,52
Retie,Retie,51.2658,5.0828,Flanders,11240,78
Tosya,Tosya,41.017,34.0383,Kastamonu,11239,16
Belmonte Mezzagno,Belmonte Mezzagno,38.05,13.3833,Sicilia,11239,52
Krosno OdrzaÅ„skie,Krosno Odrzanskie,52.0542,15.1,Lubuskie,11238,77
Otar,Otar,43.5346,75.2139,Zhambyl,11238,72
North Logan,North Logan,41.7759,-111.8066,Utah,11237,10
Berlin,Berlin,44.4869,-71.2599,New Hampshire,11237,10
San Pablo Atlazalpan,San Pablo Atlazalpan,19.2172,-98.909,MÃ©xico,11236,8
Prieska,Prieska,-29.6683,22.7439,Northern Cape,11236,40
KÃ¶rmend,Kormend,47.0108,16.6056,Vas,11236,80
PiÃªn,Pien,-26.0978,-49.4289,ParanÃ¡,11236,5
Pueblo Viejo,Pueblo Viejo,18.4,-70.7667,Valdesia,11235,57
Sankt Johann im Pongau,Sankt Johann im Pongau,47.35,13.2,Salzburg,11235,73
BeniajÃ¡n,Beniajan,37.9833,-1.0667,Murcia,11233,33
La Maddalena,La Maddalena,41.2142,9.4083,Sardegna,11233,52
Boguchany,Boguchany,58.3786,97.4356,Krasnoyarskiy Kray,11232,11
Waupun,Waupun,43.6315,-88.738,Wisconsin,11232,10
KriÅ¾evci,Krizevci,46.0333,16.5333,KoprivniÄko-KriÅ¾evaÄka Å½upanija,11231,118
Vila Franca do Campo,Vila Franca do Campo,37.7167,-25.4333,Azores,11229,135
Castano Primo,Castano Primo,45.55,8.7667,Lombardy,11228,52
BataiporÃ£,Bataipora,-22.295,-53.2708,Mato Grosso do Sul,11228,5
Anenecuilco,Anenecuilco,18.7781,-98.985,Morelos,11227,8
Ortakent,Ortakent,37.1089,27.2821,MuÄŸla,11227,16
Sidi Abdellah Ben Taazizt,Sidi Abdellah Ben Taazizt,34.0019,-5.3694,FÃ¨s-MeknÃ¨s,11227,41
Saint Ives,Saint Ives,50.211,-5.48,Cornwall,11226,21
Saint-Martin-Boulogne,Saint-Martin-Boulogne,50.7258,1.6322,Hauts-de-France,11226,22
Big Lake,Big Lake,45.3416,-93.7431,Minnesota,11226,10
Amarchinta,Amarchinta,16.374,77.7729,Telangana,11225,3
Loano,Loano,44.129,8.2598,Liguria,11224,52
Inhangapi,Inhangapi,-1.43,-47.9169,ParÃ¡,11224,5
Hillsdale,Hillsdale,41.9266,-84.6356,Michigan,11223,10
Trostberg an der Alz,Trostberg an der Alz,48.028,12.5586,Bavaria,11222,44
Broomall,Broomall,39.9694,-75.3529,Pennsylvania,11222,10
Maraial,Maraial,-8.8028,-35.8289,Pernambuco,11220,5
Pirangi,Pirangi,-21.0914,-48.6578,SÃ£o Paulo,11220,5
